Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
6942	3,3,3	0.8132361173629761,0.0013586304849013686,0.28881341218948364	1,1,1	0,0,0	132.9956512451172,130.57513427734375,130.34019470214844	0,0,0	0,506,602	0,3,3	0,6,6	0,102,91	0,1127,179	0,1046,179	0,0,0	0,0,0	4561.json	
6094	103,101,101,101,101	0.0,0.0,0.0,0.0,0.0	1,1,1,1,1	40,39,39,39,39	48.6238899230957,49.01646041870117,48.90717697143555,48.25074768066406,48.25074768066406	0,0,0,0,0	0,111,328,470,2173	0,1,12,26,1	0,4,24,52,2	0,168,72,668,9	0,74,9,41,2	0,74,9,41,2	0,0,0,0,1	0,0,0,0,1	6661.json	
7052	4	0.9082345366477966	1	2	126.62725830078125	1	0	0	0	0	0	0	0	0	1170.json	
5527	3,12,12	0.7655900716781616,0.7632412314414978,0.768153727054596	1,3,3	0,2,2	133.18099975585938,100.53009796142578,100.39484405517578	0,0,0	0,285,1251	0,14,1	0,16,2	0,484,7	0,96,66	0,96,66	0,0,0	0,0,0	1359.json	
6345	4,3	0.2629620432853699,0.5276288986206055	1,1	2,1	123.74861145019531,129.12539672851562	0,0	0,757	0,1	0,3	0,53	0,2	0,2	0,1	0,1	4868.json	
5982	11,3,3	0.6154922842979431,0.9483012557029724,0.9229773879051208	3,1,1	0,0,0	104.45826721191406,132.9956512451172,133.59722900390625	0,0,0	0,100,2147	0,1,1	0,11,2	0,315,13	0,1,1	0,1,1	0,0,0	0,0,1	6465.json	
4835	7	0.8265562057495117	2	1	112.04727172851562	0	0	0	0	0	0	0	0	0	6633.json	
5957	3	0.9326223731040955	1	0	133.59722900390625	1	0	0	0	0	0	0	0	0	7316.json	
4814	8	0.13541223108768463	2	0	109.43232727050781	0	0	0	0	0	0	0	0	0	8378.json	
6436	8,8	3.0865732696838677E-4,2.936786331702024E-4	1,1	6,6	109.28816986083984,109.28816986083984	0,0	0,154	0,1	0,2	0,8	0,71	0,71	0,1	0,1	4857.json	
5765	3	0.2135571539402008	1	1	130.57513427734375	0	0	0	0	0	0	0	0	0	5358.json	
3567	10	0.4063647389411926	3	4	102.85283660888672	0	0	0	0	0	0	0	0	0	6940.json	
5957	3	0.01906409114599228	1	0	127.26738739013672	0	0	0	0	0	0	0	0	0	7128.json	
6898	8,11,9,10,10	0.8181411027908325,0.2638396918773651,0.2926378846168518,0.16425721347332,0.16425721347332	1,1,1,1,1	1,4,0,0,0	110.61101531982422,103.39279174804688,107.03421020507812,104.6701431274414,104.6701431274414	0,0,0,0,0	0,245,462,488,526	0,3,9,1,0	0,3,19,1,0	0,105,177,33,0	0,11,1127,16,881	0,11,1046,16,305	0,0,0,1,0	0,0,0,1,0	8631.json	
6922	3	0.5627378821372986	1	1	131.1535186767578	1	0	0	0	0	0	0	0	0	8839.json	
6414	3,3	0.9315362572669983,0.9315362572669983	1,1	0,0	131.75106811523438,131.75106811523438	0,0	0,42	0,0	0,0	0,0	0,881	0,305	0,0	0,0	5893.json	
6396	12	0.5381805896759033	3	2	101.13766479492188	0	0	0	0	0	0	0	0	0	5205.json	
7088	26,26,32,33,28,24,14,14,11,11,11,11	0.0027212733402848244,0.0027121736202389,6.659058853983879E-4,4.399930767249316E-4,0.001650161575525999,0.0,0.0026994862128049135,0.0018753568874672055,0.033456601202487946,0.26962044835090637,0.1889992356300354,0.11108025163412094	5,5,6,6,5,6,4,4,3,3,3,3	5,5,6,6,5,8,6,6,6,6,6,6	84.24751281738281,84.24751281738281,79.35760498046875,78.66996002197266,82.81554412841797,83.12481689453125,96.06109619140625,95.89004516601562,101.03170013427734,101.03170013427734,100.83890533447266,100.40142059326172	0,0,0,0,0,0,0,0,0,0,0,0	0,147,174,451,451,652,658,749,806,808,1050,1572	0,1,8,9,0,27,0,1,4,1,1,2	0,2,9,14,6,68,12,2,11,2,2,4	0,8,262,121,249,985,573,16,136,29,20,26	0,27,2,1,1,1127,46,179,195,24,21,14	0,27,2,1,1,1046,26,179,195,24,21,14	0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,1,0,1	5959.json	
5037	6	0.06448994576931	2	1	115.25157928466797	0	0	0	0	0	0	0	0	0	3874.json	
6431	7	0.9635728001594543	1	5	112.14561462402344	0	0	0	0	0	0	0	0	0	2413.json	
7052	4	0.9061808586120605	1	1	127.42622375488281	1	0	0	0	0	0	0	0	0	1058.json	
6408	3,3	0.035333115607500076,0.035333115607500076	1,1	2,2	127.59099578857422,127.59099578857422	0,0	0,36	0,0	0,0	0,0	0,881	0,305	0,0	0,0	5652.json	
6922	3	0.5320877432823181	1	1	130.85629272460938	0	0	0	0	0	0	0	0	0	8982.json	
5069	3	0.5296506881713867	1	1	128.0337677001953	0	0	0	0	0	0	0	0	0	5382.json	
1915	12,22	0.039253104478120804,0.02084040828049183	3,4	4,4	101.20421600341797,88.20494842529297	0,0	0,700	0,15	0,20	0,378	0,3	0,3	0,1	0,1	4217.json	
5735	26	4.5256136218085885E-4	4	23	82.28773498535156	0	0	0	0	0	0	0	0	0	213.json	
6346	25,25,25,23,22,22	0.0,0.0,0.0,0.0,0.0,0.0	2,2,2,2,8,8	19,19,18,16,16,16	82.7458267211914,82.7458267211914,82.59361267089844,84.55982208251953,81.74813079833984,81.68565368652344	0,0,0,0,0,0	0,66,157,1009,1102,1938	0,0,1,8,8,1	0,0,2,18,17,2	0,0,29,111,203,15	0,178,38,46,2,6	0,0,38,46,2,6	0,0,0,1,1,1	0,0,0,1,1,1	6413.json	
6408	3,3	0.7818894386291504,0.7818894386291504	1,1	0,0	132.4454345703125,132.4454345703125	1,1	0,36	0,0	0,0	0,0	0,881	0,305	0,0	0,0	5873.json	
6722	17	0.23902150988578796	6	2	94.12615966796875	0	0	0	0	0	0	0	0	0	3090.json	
7052	4	0.5044475793838501	1	1	127.27810668945312	0	0	0	0	0	0	0	0	0	966.json	
6939	4,3	0.7538890838623047,0.9002792835235596	1,1	0,0	128.936767578125,133.59722900390625	1,1	0,503	0,3	0,7	0,36	0,1127	0,1046	0,0	0,0	1706.json	
7088	3	0.9295160174369812	1	0	132.9956512451172	1	0	0	0	0	0	0	0	0	2893.json	
5741	14	0.07090344280004501	2	1	100.7567367553711	0	0	0	0	0	0	0	0	0	5323.json	
7052	4	0.5044475793838501	1	1	127.27810668945312	0	0	0	0	0	0	0	0	0	944.json	
5957	5	0.39156514406204224	2	1	117.98445129394531	0	0	0	0	0	0	0	0	0	7207.json	
5075	1	0.3791448175907135	1	0	150.24295043945312	0	0	0	0	0	0	0	0	0	3557.json	
